1539137975.724000,194
1539137975.913000,184
1539137976.103000,177
1539137976.287000,351
1539137976.471000,267
1539137976.652000,248
1539137976.832000,53
1539137977.013000,340
1539137977.197000,266
1539137977.380000,98
1539137977.564000,184
1539137977.750000,199
1539137977.936000,360
1539137978.123000,232
1539137978.311000,275
1539137978.502000,223
1539137978.695000,189
1539137978.887000,169
1539137979.078000,336
1539137979.267000,271
1539137979.458000,222
1539137979.650000,226
1539137979.842000,190
1539137980.034000,154
1539137980.223000,351
1539137980.422000,298
1539137980.617000,264
1539137980.798000,230
1539137980.987000,204
1539137981.173000,185
1539137981.363000,161
1539137981.550000,348
1539137981.737000,259
1539137981.925000,218
1539137982.121000,216
1539137982.309000,183
1539137982.499000,161
1539137982.694000,148
1539137982.884000,339
1539137983.072000,274
1539137983.263000,248
1539137983.460000,215
1539137983.653000,200
1539137983.840000,176
1539137984.029000,151
1539137984.220000,130
1539137984.401000,270
1539137984.579000,197
1539137984.757000,160
1539137984.930000,171
1539137985.107000,142
1539137985.279000,165
1539137985.441000,177
1539137985.609000,110
1539137985.774000,164
1539137985.939000,184
1539137986.102000,119
1539137986.268000,156
1539137986.433000,142
1539137986.607000,189
1539137986.774000,195
1539137986.943000,160
1539137987.109000,129
1539137987.279000,178
1539137987.453000,258
1539137987.628000,228
1539137987.802000,129
1539137987.977000,256
1539137988.153000,135
1539137988.327000,260
1539137988.492000,220
1539137988.658000,105
1539137988.823000,101
1539137988.986000,166
1539137989.153000,84
1539137989.319000,156
1539137989.490000,92
1539137989.664000,265
1539137989.835000,179
1539137990.003000,212
1539137990.170000,210
1539137990.349000,199
1539137990.528000,242
1539137990.702000,149
1539137990.885000,213
1539137991.063000,205
1539137991.245000,188
1539137991.424000,369
1539137991.611000,319
1539137991.799000,313
1539137991.987000,279
1539137992.161000,274
1539137992.357000,268
1539137992.541000,272
1539137992.728000,258
1539137992.916000,231
1539137993.103000,216
1539137993.289000,206
1539137993.469000,212
1539137993.642000,219
1539137993.818000,204
1539137993.991000,188
1539137994.164000,189
1539137994.339000,192
1539137994.511000,407
1539137994.685000,362
1539137994.856000,343
1539137995.028000,318
1539137995.200000,310
1539137995.373000,293
1539137995.546000,288
1539137995.716000,272
1539137995.885000,269
1539137996.053000,244
1539137996.222000,231
1539137996.397000,219
1539137996.564000,221
1539137996.728000,193
1539137996.892000,186
1539137997.060000,175
1539137997.225000,186
1539137997.440000,147
1539137997.606000,428
1539137997.781000,308
1539137997.955000,263
1539137998.127000,312
1539137998.292000,261
1539137998.451000,198
1539137998.610000,169
1539137998.767000,195
1539137998.924000,181
1539137999.082000,198
1539137999.242000,132
1539137999.414000,136
1539137999.589000,138
1539137999.762000,124
1539137999.929000,148
1539138000.095000,298
1539138000.259000,240
1539138000.426000,214
1539138000.598000,196
1539138000.768000,211
1539138000.943000,170
1539138001.111000,171
1539138001.287000,135
1539138001.469000,176
1539138001.645000,118
1539138001.818000,116
1539138001.988000,368
1539138002.161000,175
1539138002.337000,265
1539138002.511000,221
1539138002.688000,228
1539138002.863000,221
1539138003.038000,217
1539138003.213000,207
1539138003.391000,204
1539138003.568000,192
1539138003.744000,201
1539138003.917000,192
1539138004.095000,170
1539138004.277000,155
1539138004.461000,168
1539138004.640000,179
1539138004.825000,156
1539138005.007000,152
1539138005.192000,309
1539138005.378000,287
1539138005.556000,271
1539138005.733000,259
1539138005.908000,266
1539138006.088000,232
1539138006.267000,222
1539138006.444000,214
1539138006.625000,205
1539138006.804000,218
1539138006.984000,225
1539138007.162000,208
1539138007.347000,216
1539138007.539000,187
1539138007.732000,195
1539138007.925000,182
1539138008.119000,181
1539138008.313000,176
1539138008.508000,167
1539138008.703000,153
1539138008.899000,140
1539138009.095000,142
1539138009.293000,139
1539138009.491000,136
1539138009.688000,444
1539138009.886000,390
1539138010.083000,359
1539138010.281000,319
1539138010.481000,321
1539138010.679000,310
1539138010.878000,286
1539138011.077000,254
1539138011.273000,243
1539138011.474000,230
1539138011.669000,213
1539138011.864000,199
1539138012.060000,194
1539138012.255000,188
1539138012.663000,192
1539138012.862000,171
1539138013.059000,154
1539138013.255000,153
1539138013.453000,156
1539138013.651000,408
1539138013.850000,343
1539138014.048000,294
1539138014.245000,302
1539138014.438000,267
1539138014.635000,241
1539138014.831000,234
1539138015.029000,234
1539138015.228000,228
1539138015.421000,212
1539138015.617000,184
1539138015.814000,161
1539138016.009000,154
1539138016.200000,148
1539138016.397000,137
1539138016.598000,353
1539138016.787000,273
1539138016.987000,241
1539138017.186000,204
1539138017.504000,191
1539138017.702000,160
1539138017.896000,117
1539138018.089000,131
1539138018.289000,142
1539138018.486000,151
1539138018.680000,144
1539138018.881000,147
1539138019.079000,147
1539138019.279000,146
1539138019.480000,149
1539138019.673000,145
1539138019.865000,142
1539138020.063000,123
1539138020.250000,124
1539138020.446000,117
1539138020.641000,354
1539138020.828000,256
1539138021.020000,261
1539138021.208000,240
1539138021.390000,183
1539138021.582000,171
1539138021.771000,200
1539138021.963000,178
1539138022.153000,153
1539138022.509000,141
1539138022.705000,28
1539138022.883000,90
1539138023.061000,340
1539138023.236000,175
1539138023.420000,217
1539138023.608000,222
1539138023.791000,154
1539138023.973000,128
1539138024.154000,411
1539138024.333000,285
1539138024.509000,159
1539138024.682000,139
1539138024.854000,185
1539138025.024000,145
1539138025.193000,122
1539138025.357000,295
1539138025.525000,191
1539138025.688000,213
1539138025.854000,190
1539138026.020000,151
1539138026.188000,233
1539138026.353000,172
1539138026.526000,146
1539138026.696000,184
1539138026.870000,153
1539138027.044000,125
1539138027.218000,109
1539138027.627000,153
1539138027.803000,91
1539138027.978000,6
1539138028.154000,217
1539138028.332000,200
1539138028.511000,157
1539138028.693000,171
1539138028.879000,168
1539138029.069000,152
1539138029.247000,140
1539138029.439000,122
1539138029.632000,375
1539138029.826000,270
1539138030.016000,217
1539138030.200000,181
1539138030.383000,160
1539138030.566000,138
