1539137975.269000,569
1539137976.103000,718
1539137976.287000,799
1539137976.832000,957
1539137977.750000,1061
1539137978.887000,1117
1539137980.034000,1240
1539137981.363000,1321
1539137982.694000,1393
1539137984.220000,1370
1539137985.107000,1324
1539137985.774000,1347
1539137986.102000,1433
1539137986.433000,1538
1539137986.607000,1590
1539137986.943000,1699
1539137987.109000,1798
1539137987.453000,1921
1539137987.802000,2044
1539137988.327000,2098
1539137989.490000,2164
1539137991.245000,2250
1539137994.339000,2330
1539137997.440000,2503
1539137999.929000,2756
1539138001.818000,2801
1539138005.007000,2725
1539138009.491000,2843
1539138013.453000,2962
1539138016.397000,2983
1539138020.446000,2976
1539138022.705000,3190
1539138022.883000,3369
1539138023.973000,3270
1539138025.193000,3466
1539138027.627000,3589
1539138029.439000,3589
1539138030.924000,3610
1539138033.678000,3616
1539138035.533000,3738
1539138039.954000,3852
1539138041.807000,3902
1539138045.783000,3791
1539138048.438000,3724
1539138054.786000,3623
1539138063.959000,3771
1539138065.028000,4055
1539138066.018000,4082
1539138066.886000,4037
1539138067.972000,4141
1539138087.161000,4226
1539138087.332000,4442
1539138087.675000,4551
1539138088.168000,4705
1539138088.331000,4669
1539138088.837000,4712
1539138089.509000,4642
1539138090.009000,4718
1539138090.687000,4712
1539138091.403000,4787
1539138091.957000,4891
1539138092.506000,4963
1539138092.869000,4942
1539138093.404000,4985
1539138094.253000,5047
1539138094.896000,5216
1539138095.371000,5373
1539138095.853000,5473
