1539137975.493000,569
1539137975.724000,569
1539137975.913000,569
1539137976.103000,569
1539137976.287000,683
1539137976.471000,727
1539137976.652000,727
1539137976.832000,727
1539137977.013000,881
1539137977.197000,881
1539137977.380000,881
1539137977.564000,881
1539137977.750000,881
1539137977.936000,993
1539137978.123000,993
1539137978.311000,993
1539137978.502000,993
1539137978.695000,993
1539137978.887000,993
1539137979.078000,1055
1539137979.267000,1055
1539137979.458000,1055
1539137979.650000,1055
1539137979.842000,1055
1539137980.034000,1055
1539137980.223000,1160
1539137980.422000,1160
1539137980.617000,1160
1539137980.798000,1160
1539137980.987000,1160
1539137981.173000,1160
1539137981.363000,1160
1539137981.550000,1250
1539137981.737000,1250
1539137981.925000,1250
1539137982.121000,1250
1539137982.309000,1250
1539137982.499000,1250
1539137982.694000,1250
1539137982.884000,1331
1539137983.072000,1331
1539137983.263000,1331
1539137983.460000,1331
1539137983.653000,1331
1539137983.840000,1331
1539137984.029000,1331
1539137984.220000,1331
1539137984.401000,1328
1539137984.579000,1328
1539137984.757000,1328
1539137984.930000,1328
1539137985.107000,1328
1539137985.279000,1270
1539137985.441000,1270
1539137985.609000,1270
1539137985.774000,1270
1539137985.939000,1287
1539137986.102000,1287
1539137986.268000,1370
1539137986.433000,1370
1539137986.607000,1446
1539137986.774000,1495
1539137986.943000,1495
1539137987.109000,1593
1539137987.279000,1677
1539137987.453000,1677
1539137987.628000,1808
1539137987.802000,1808
1539137987.977000,1919
1539137988.153000,1919
1539137988.327000,1919
1539137988.492000,1995
1539137988.658000,1995
1539137988.823000,1995
1539137988.986000,1995
1539137989.153000,1995
1539137989.319000,1995
1539137989.490000,1995
1539137989.664000,2069
1539137989.835000,2069
1539137990.003000,2058
1539137990.170000,2069
1539137990.349000,1963
1539137990.528000,2069
1539137990.702000,1538
1539137990.885000,1859
1539137991.063000,1538
1539137991.245000,1538
1539137991.424000,1965
1539137991.611000,1644
1539137991.799000,1644
1539137991.987000,1644
1539137992.161000,1644
1539137992.357000,1644
1539137992.541000,1644
1539137992.728000,1644
1539137992.916000,1644
1539137993.103000,1644
1539137993.289000,1644
1539137993.469000,1644
1539137993.642000,1644
1539137993.818000,1644
1539137993.991000,1644
1539137994.164000,1644
1539137994.339000,1644
1539137994.511000,1683
1539137994.685000,1683
1539137994.856000,1683
1539137995.028000,1683
1539137995.200000,1683
1539137995.373000,1683
1539137995.546000,1683
1539137995.716000,1683
1539137995.885000,1683
1539137996.053000,1683
1539137996.222000,1683
1539137996.397000,1683
1539137996.564000,1683
1539137996.728000,1683
1539137996.892000,1683
1539137997.060000,1683
1539137997.225000,1683
1539137997.440000,1683
1539137997.606000,1867
1539137997.781000,1813
1539137997.955000,1763
1539137998.127000,1813
1539137998.292000,1763
1539137998.451000,1763
1539137998.610000,1694
1539137998.767000,1694
1539137998.924000,1652
1539137999.082000,1652
1539137999.242000,1652
1539137999.414000,1652
1539137999.589000,1652
1539137999.762000,1652
1539137999.929000,1652
1539138000.095000,1908
1539138000.259000,1803
1539138000.426000,1803
1539138000.598000,1803
1539138000.768000,1803
1539138000.943000,1803
1539138001.111000,1803
1539138001.287000,1803
1539138001.469000,1803
1539138001.645000,1803
1539138001.818000,1803
1539138001.988000,1865
1539138002.161000,1865
1539138002.337000,1865
1539138002.511000,1865
1539138002.688000,1865
1539138002.863000,1865
1539138003.038000,1865
1539138003.213000,1715
1539138003.391000,1715
1539138003.568000,1715
1539138003.744000,1715
1539138003.917000,1715
1539138004.095000,1715
1539138004.277000,1715
1539138004.461000,1715
1539138004.640000,1715
1539138004.825000,1715
1539138005.007000,1715
1539138005.192000,1638
1539138005.378000,1638
1539138005.556000,1638
1539138005.733000,1638
1539138005.908000,1638
1539138006.088000,1529
1539138006.267000,1638
1539138006.444000,1638
1539138006.625000,1638
1539138006.804000,1638
1539138006.984000,1638
1539138007.162000,1638
1539138007.347000,1529
1539138007.539000,1406
1539138007.732000,1406
1539138007.925000,1406
1539138008.119000,1406
1539138008.313000,1406
1539138008.508000,1406
1539138008.703000,1406
1539138008.899000,1406
1539138009.095000,1406
1539138009.293000,1406
1539138009.491000,1140
1539138009.688000,1352
1539138009.886000,1352
1539138010.083000,1352
1539138010.281000,1352
1539138010.481000,1352
1539138010.679000,1352
1539138010.878000,1352
1539138011.077000,1352
1539138011.273000,1352
1539138011.474000,1352
1539138011.669000,1352
1539138011.864000,1352
1539138012.060000,1352
1539138012.255000,1352
1539138012.663000,1352
1539138012.862000,1352
1539138013.059000,1352
1539138013.255000,1352
1539138013.453000,1352
1539138013.651000,1465
1539138013.850000,1465
1539138014.048000,1465
1539138014.245000,1465
1539138014.438000,1465
1539138014.635000,1465
1539138014.831000,1465
1539138015.029000,1465
1539138015.228000,1465
1539138015.421000,1465
1539138015.617000,1465
1539138015.814000,1465
1539138016.009000,1465
1539138016.200000,1465
1539138016.397000,1465
1539138016.598000,1488
1539138016.787000,1488
1539138016.987000,1488
1539138017.186000,1488
1539138017.504000,1488
1539138017.702000,1488
1539138017.896000,1488
1539138018.089000,1488
1539138018.289000,1488
1539138018.486000,1488
1539138018.680000,1488
1539138018.881000,1488
1539138019.079000,1488
1539138019.279000,1488
1539138019.480000,1488
1539138019.673000,1378
1539138019.865000,1378
1539138020.063000,1378
1539138020.250000,1378
1539138020.446000,1378
1539138020.641000,1374
1539138020.828000,1374
1539138021.020000,1374
1539138021.208000,1374
1539138021.390000,1374
1539138021.582000,1374
1539138021.771000,1374
1539138021.963000,1374
1539138022.153000,1374
1539138022.509000,1374
1539138022.705000,1374
1539138022.883000,1482
1539138023.061000,1618
1539138023.236000,1618
1539138023.420000,1508
1539138023.608000,1618
1539138023.791000,1508
1539138023.973000,1508
1539138024.154000,1528
1539138024.333000,1528
1539138024.509000,1528
1539138024.682000,1528
1539138024.854000,1528
1539138025.024000,1528
1539138025.193000,1528
1539138025.357000,1451
1539138025.525000,1536
1539138025.688000,1751
1539138025.854000,1751
1539138026.020000,1636
1539138026.188000,1751
1539138026.353000,1636
1539138026.526000,1751
1539138026.696000,1451
1539138026.870000,1451
1539138027.044000,1451
1539138027.218000,1299
1539138027.627000,1451
1539138027.803000,1366
1539138027.978000,1581
1539138028.154000,1588
1539138028.332000,1588
1539138028.511000,1588
1539138028.693000,1588
1539138028.879000,1588
1539138029.069000,1588
1539138029.247000,1588
1539138029.439000,1581
1539138029.632000,1591
1539138029.826000,1591
1539138030.016000,1312
1539138030.200000,1591
1539138030.383000,1312
1539138030.566000,1312
1539138030.746000,1312
1539138030.924000,1312
1539138031.100000,1498
