1539137975.269000,570
1539137976.103000,724
1539137976.287000,801
1539137976.832000,970
1539137977.750000,1062
1539137978.887000,1113
1539137980.034000,1232
1539137981.173000,1334
1539137982.309000,1358
1539137983.840000,1397
1539137984.757000,1321
1539137985.279000,1429
1539137985.939000,1429
1539137986.268000,1511
1539137986.607000,1598
1539137986.943000,1711
1539137987.109000,1777
1539137987.453000,1903
1539137987.802000,2036
1539137988.327000,2086
1539137989.153000,2153
1539137990.702000,2194
1539137992.916000,2266
1539137995.885000,2397
1539137998.451000,2675
1539138000.768000,2828
1539138003.917000,2764
1539138007.732000,2849
1539138012.663000,2966
1539138016.009000,3001
1539138018.089000,3060
1539138022.509000,3219
1539138022.705000,3445
1539138024.509000,3413
1539138027.044000,3533
1539138029.069000,3507
1539138030.566000,3470
1539138031.839000,3402
1539138033.678000,3495
1539138035.370000,3576
1539138037.199000,3795
1539138038.127000,4053
1539138038.304000,4121
1539138040.699000,3920
1539138042.956000,3953
1539138044.978000,3968
1539138047.608000,3982
1539138053.983000,3637
1539138055.825000,3635
1539138063.959000,3863
1539138065.028000,4081
1539138065.850000,4084
1539138066.534000,4131
1539138067.438000,4219
1539138083.076000,4168
1539138084.606000,4396
1539138086.081000,4510
1539138086.986000,4555
1539138088.006000,4683
1539138089.344000,4723
1539138089.841000,4816
1539138090.687000,4813
1539138091.403000,4831
1539138091.957000,4925
1539138092.506000,4956
1539138092.869000,4974
1539138093.404000,5033
1539138094.253000,5058
1539138095.054000,5232
1539138095.371000,5403
1539138095.853000,5543
1539138096.823000,5620
1539138098.600000,5614
